"1144","Porsche","997","3.8i S - 379","379","400","5%","420","440","4%","997.jpg"
"1145","Porsche","997","3.8i Sport Classic - 402","402","423","5%","420","440","4%","997.jpg"
"1146","Porsche","997","3.8i GT3 - 428","428","445","3%","430","445","3%","997.jpg"
"1147","Porsche","997","3.8i GT3 RS - 443","443","455","2%","430","445","3%","997.jpg"
"1148","Porsche","997","3.8i Turbo - 493","493","530","7%","700","750","7%","997.jpg"
"1149","Porsche","997","3.8i Turbo S - 522","522","540","3%","700","750","7%","997.jpg"
"1150","Porsche","Boxster","2.7i - 220","220","232","5%","260","278","6%","boxster.jpg"
"1151","Porsche","Boxster","2.7i - 231","231","244","5%","260","278","6%","boxster.jpg"
"1152","Porsche","Boxster","2.7i - 240","240","255","6%","270","288","6%","boxster.jpg"
"1153","Porsche","Boxster","2.7i - 245","245","255","4%","273","288","5%","boxster.jpg"
"1154","Porsche","Boxster","2.9i - 249","249","264","6%","290","310","6%","boxster.jpg"
"1155","Porsche","Boxster","3.2 S - 246","246","264","7%","305","319","4%","boxster.jpg"
"1156","Porsche","Boxster","3.2 S - 253","253","267","5%","305","319","4%","boxster.jpg"
"1157","Porsche","Boxster","3.2 S - 258","258","273","5%","310","324","4%","boxster.jpg"
"1158","Porsche","Boxster","3.2 S - 266","266","276","3%","310","324","4%","boxster.jpg"
"1159","Porsche","Boxster","3.2 S - 280","280","297","6%","320","337","5%","boxster.jpg"
"1160","Porsche","Boxster","3.2 S - 295","295","307","4%","320","337","5%","boxster.jpg"
"1161","Porsche","Boxster","3.4 S","290","305","5%","340","358","5%","boxster.jpg"
"1162","Porsche","Boxster","3.4 RS","298","310","4%","340","358","5%","boxster.jpg"
"1163","Porsche","Boxster","3.4 S","305","320","4%","360","380","5%","boxster.jpg"
"1164","Porsche","Boxster","2.5i - 204","204","216","5%","245","262","6%","boxster.jpg"
"1165","Porsche","Cayenne","3.0 TDI - Boot Tricore","236","276","16%","550","610","10%","Cayenne.jpg"
"1166","Porsche","Cayenne","3.2 S","227","250","10%","320","345","7%","Cayenne.jpg"
"1167","Porsche","Cayenne","3.6 V6 FSI","285","305","7%","385","408","5%","Cayenne.jpg"
"1168","Porsche","Cayenne","4.5 Turbo S","521","556","6%","720","820","13%","Cayenne.jpg"
"1169","Porsche","Cayenne","4.5 Turbo","450","500","11%","620","705","13%","Cayenne.jpg"
"1170","Porsche","Cayenne","4.5 S","340","360","5%","420","445","5%","Cayenne.jpg"
"1171","Porsche","Cayenne","4.8 S","379","400","5%","500","530","6%","Cayenne.jpg"
"1172","Porsche","Cayenne","4.8 GTS","399","430","7%","500","530","6%","Cayenne.jpg"
"1173","Porsche","Cayenne","4.8 Turbo","493","536","8%","700","800","14%","Cayenne.jpg"
"1174","Porsche","Cayenne","4.8 Turbo S - 532","532","585","9%","750","850","13%","Cayenne.jpg"
"1175","Porsche","Cayenne","4.8 Turbo S - 550","550","590","7%","750","850","13%","Cayenne.jpg"
"1176","Porsche","Cayman","2.7 S","245","255","4%","273","288","5%","Cayenne.jpg"
"1177","Porsche","Cayman","3.4i S - 291","291","308","5%","340","362","6%","Cayenne.jpg"
"1178","Porsche","Cayman","3.4i S - 298","298","315","5%","340","362","6%","Cayenne.jpg"
"1179","Porsche","Panamera","3.6 V6 FSI","296","325","9%","400","420","5%","porsche-panamera.jpg"
"1180","Porsche","Panamera","4.8 V8 S","394","430","9%","500","530","6%","porsche-panamera.jpg"
"1181","Porsche","Panamera","4.8 V8 Turbo","493","540","9%","700","780","11%","porsche-panamera.jpg"
"1182","Porsche","Panamera","3.0 TDI V6 - 250 Boot Tricore","250","275","10%","550","610","10%","porsche-panamera.jpg"
"1183","Range Rover","Evoque","2.2 SD4","187","212","13%","420","490","16%","evoque.jpg"
"1184","Range Rover","Evoque","2.2 eD4","147","180","22%","420","490","16%","evoque.jpg"
"1185","Range Rover","Range Rover","2.5 D","136","165","21%","268","340","26%","Land-Rover-Range-Rover-Sport.jpg"
"1186","Range Rover","Range Rover","2.5 DT","136","165","21%","268","340","26%","Land-Rover-Range-Rover-Sport.jpg"
"1187","Range Rover","Range Rover","2.5 DSE","136","165","21%","268","340","26%","Land-Rover-Range-Rover-Sport.jpg"
"1188","Range Rover","Sport","3.6 TDV8","268","314","17%","640","730","14%","Land-Rover-Range-Rover-Sport.jpg"
"1189","Range Rover","Sport","2.7 TDV6","188","230","22%","440","505","14%","Land-Rover-Range-Rover-Sport.jpg"
"1190","Range Rover","Sport","3.0 TDV6 Boot Tricore - 241","241","273","13%","600","670","11%","Land-Rover-Range-Rover-Sport.jpg"
"1191","Range Rover","Sport","5.0 V8","502","525","4%","625","650","4%","Land-Rover-Range-Rover-Sport.jpg"
"1192","Range Rover","Sport","4.4 TDV8","308","345","12%","700","800","14%","Land-Rover-Range-Rover-Sport.jpg"
"1193","Range Rover","Sport","4.2 V8 S/C","390","412","5%","560","578","3%","Land-Rover-Range-Rover-Sport.jpg"
"1194","Range Rover","Vogue","4.2 V8 S/C","390","412","5%","560","578","3%","Land-Rover-Range-Rover-Sport.jpg"
"1195","Range Rover","Vogue","4.4 V8","300","320","6%","425","466","9%","Land-Rover-Range-Rover-Sport.jpg"
"1196","Range Rover","Vogue","TD6","174","205","17%","390","440","12%","Land-Rover-Range-Rover-Sport.jpg"
"1197","Range Rover","Vogue","3.6 TDV8","268","314","17%","640","730","14%","Land-Rover-Range-Rover-Sport.jpg"
"1198","Range Rover","Vogue","3.0 TDV6 Boot Tricore - 241","241","273","13%","600","670","11%","Land-Rover-Range-Rover-Sport.jpg"
"1199","Range Rover","Vogue","5.0 V8","502","525","4%","625","650","4%","Land-Rover-Range-Rover-Sport.jpg"
"1200","Range Rover","Vogue","4.4 TDV8","308","345","12%","700","800","14%","Land-Rover-Range-Rover-Sport.jpg"
"1201","Renault","Clio","1.2 Turbo","98","109","11%","145","160","10%","Renault-Clio.jpg"
"1202","Renault","Clio","1.2 16V - 58","58","62","6%","93","101","8%","Renault-Clio.jpg"
"1203","Renault","Clio","1.2 16V - 75","75","79","5%","105","113","7%","Renault-Clio.jpg"
"1204","Renault","Clio","1.4 16V","98","103","5%","127","135","6%","Renault-Clio.jpg"
"1205","Renault","Clio","1.6 16V","110","116","5%","148","158","6%","Renault-Clio.jpg"
"1206","Renault","Clio","1.5 DCI - 65","65","85","30%","160","200","25%","Renault-Clio.jpg"
"1207","Renault","Clio","1.5 DCI - 82","82","107","30%","185","225","21%","Renault-Clio.jpg"
"1208","Renault","Clio","1.5 DCI - 101","101","126","24%","200","250","25%","Renault-Clio.jpg"
"1209","Renault","Clio","2.0 16V - 172","172","176","2%","200","213","6%","Renault-Clio.jpg"
"1210","Renault","Clio","2.0 16V - 182","182","185","1%","200","213","6%","Renault-Clio.jpg"
"1211","Renault","Clio","Renault Sport 197 2.0","197","201","2%","215","235","9%","Renault-Clio.jpg"
"1212","Renault","Clio IV","0.9 12v Energy Tce","90","90","0%","135","135","0%","Renault-Clio-VI.jpg"
"1213","Renault","Clio IV","1.5 8x dCi 90","86","86","0%","220","220","0%","Renault-Clio-VI.jpg"
"1214","Renault","Clio IV RS","1.6L Turbo","200","230","15%","240","270","12%","Renault-Clio-VI-RS.jpg"
"1215","Renault","Espace","1.9 DCI","118","150","27%","270","325","20%","Renault-Espace.jpg"
"1216","Renault","Espace","2.0 DCI - 130","130","160","23%","320","370","15%","Renault-Espace.jpg"
"1217","Renault","Espace","2.0 DCI - 147","147","176","19%","340","400","17%","Renault-Espace.jpg"
"1218","Renault","Espace","2.0 DCI - 172","172","200","16%","360","420","16%","Renault-Espace.jpg"
"1219","Renault","Espace","2.2 DCI - 140","140","168","20%","320","370","15%","Renault-Espace.jpg"
"1220","Renault","Espace","2.2 DCI - 150","150","180","20%","320","370","15%","Renault-Espace.jpg"
"1221","Renault","Kangoo","1.2 16V","58","62","6%","93","101","8%","Renault-Kangoo.jpg"
"1222","Renault","Kangoo","1.4 16V","75","80","6%","110","118","7%","Renault-Kangoo.jpg"
"1223","Renault","Kangoo","1.5 DCI - 65","65","85","30%","160","200","25%","Renault-Kangoo.jpg"
"1224","Renault","Kangoo","1.5 DCI - 80","80","105","31%","185","232","25%","Renault-Kangoo.jpg"
"1225","Renault","Kangoo","1.5 DCI - 105","105","137","30%","195","245","25%","Renault-Kangoo.jpg"
"1226","Renault","Kangoo","1.6 16V","95","101","6%","140","149","6%","Renault-Kangoo.jpg"
"1227","Renault","Kangoo","1.9 DCI","80","108","35%","160","235","46%","Renault-Kangoo.jpg"
"1228","Renault","Koleos","2.0 DCI - 150","150","178","18%","340","390","14%","Renault-Koleos.jpg"
"1229","Renault","Koleos","2.0 DCI - 170","170","200","17%","360","420","16%","Renault-Koleos.jpg"
"1230","Renault","Laguna","1.6 16V","110","116","5%","148","158","6%","Renault-Laguna.jpg"
"1231","Renault","Laguna","1.8 16V","120","127","5%","170","182","7%","Renault-Laguna.jpg"
"1232","Renault","Laguna","1.9 DCI -120","120","150","25%","270","325","20%","Renault-Laguna.jpg"
"1233","Renault","Laguna","1.9 DCI -130","130","160","23%","300","360","20%","Renault-Laguna.jpg"
"1234","Renault","Laguna","2.0T - 170","170","198","16%","270","320","18%","Renault-Laguna.jpg"
"1235","Renault","Laguna","2.0T - 204","204","233","14%","300","345","15%","Renault-Laguna.jpg"
"1236","Renault","Laguna","2.0 DCI - 130","130","162","24%","290","350","20%","Renault-Laguna.jpg"
"1237","Renault","Laguna","2.0 DCI - 150","150","175","16%","340","400","17%","Renault-Laguna.jpg"
"1238","Renault","Laguna","2.0 DCI - 180","180","205","13%","400","460","15%","Renault-Laguna.jpg"
"1239","Renault","Laguna","2.0 DCI - 175","175","205","17%","360","400","11%","Renault-Laguna.jpg"
"1240","Renault","Laguna","2.2 DCI - 114","114","138","21%","290","350","20%","Renault-Laguna.jpg"
"1241","Renault","Laguna","2.2 DCI - 150","150","180","20%","320","380","18%","Renault-Laguna.jpg"
"1242","Renault","Laguna","3.0 DCI","231","262","13%","450","520","15%","Renault-Laguna.jpg"
"1243","Renault","Megane","1.4 16V","98","103","5%","127","135","6%","Renault-Megane.jpg"
"1244","Renault","Megane","1.5 DCI - 86","86","107","24%","185","225","21%","Renault-Megane.jpg"
"1245","Renault","Megane","1.5 DCI - 100","100","120","20%","200","250","25%","Renault-Megane.jpg"
"1246","Renault","Megane","1.5 DCI - 106","106","125","17%","240","290","20%","Renault-Megane.jpg"
"1247","Renault","Megane","1.6 16V","118","125","5%","152","163","7%","Renault-Megane.jpg"
"1248","Renault","Megane","1.9 DCI - 99","99","132","33%","200","250","25%","Renault-Megane.jpg"
"1249","Renault","Megane","1.9 DCI - 130","130","160","23%","300","370","23%","Renault-Megane.jpg"
"1250","Renault","Megane","2.0 16V","135","145","7%","191","206","7%","Renault-Megane.jpg"
"1251","Renault","Megane","2.0 DCI - 147","147","180","22%","360","440","22%","Renault-Megane.jpg"
"1252","Renault","Megane","2.0 DCI - 157","157","190","21%","380","450","18%","Renault-Megane.jpg"
"1253","Renault","Megane","2.0 DCI - 175","175","205","17%","360","440","22%","Renault-Megane.jpg"
"1254","Renault","Megane","2.0T - 170","177","203","14%","300","345","15%","Renault-Megane.jpg"
"1255","Renault","Megane","2.0T 16V - 225","225","257","14%","320","350","9%","Renault-Megane.jpg"
"1256","Renault","Megane","2.0T F1 16V - 230","230","257","11%","320","350","9%","Renault-Megane.jpg"
"1257","Renault","Megane","2.0T Cup - 250","246","262","6%","340","365","7%","Renault-Megane.jpg"
"1258","Renault","Megane","2.2 DCI","139","170","22%","320","380","18%","Renault-Megane.jpg"
"1259","Renault","Modus","1.5 DCI - 86","86","106","23%","200","240","20%","Renault-Modus.jpg"
"1260","Renault","Modus","1.5 DCI - 64","64","85","32%","160","200","25%","Renault-Modus.jpg"
"1261","Renault","Modus","1.5 DCI - 67","67","85","26%","160","200","25%","Renault-Modus.jpg"
"1262","Renault","Modus","1.5 DCI - 80","80","105","31%","185","232","25%","Renault-Modus.jpg"
"1263","Renault","Modus","1.5 DCI - 106","106","125","17%","240","290","20%","Renault-Modus.jpg"
"1264","Renault","Scenic","1.5 DCI - 82","82","105","28%","185","232","25%","Renault-Scenic.jpg"
"1265","Renault","Scenic","1.5 DCI - 86","86","106","23%","200","240","20%","Renault-Scenic.jpg"
"1266","Renault","Scenic","1.5 DCI - 102","102","125","22%","240","290","20%","Renault-Scenic.jpg"
"1267","Renault","Scenic","1.5 DCI - 106","106","125","17%","240","290","20%","Renault-Scenic.jpg"
"1268","Renault","Scenic","1.9 DCI - 120","120","155","29%","300","365","21%","Renault-Scenic.jpg"
"1269","Renault","Scenic","1.9 DCI - 130","130","160","23%","300","365","21%","Renault-Scenic.jpg"
"1270","Renault","Scenic","2.0 DCI - 147","147","180","22%","360","440","22%","Renault-Scenic.jpg"
"1271","Renault","Scenic","2.0 DCI - 157","157","190","21%","380","450","18%","Renault-Scenic.jpg"
"1272","Renault","Scenic","2.0T - 170","162","186","14%","270","334","23%","Renault-Scenic.jpg"
"1273","Renault","Twingo","1.2 16V","75","79","5%","105","113","7%","Renault-Twingo.jpg"
"1274","Renault","Twingo","1.2 16V GT Turbo","98","109","11%","145","160","10%","Renault-Twingo.jpg"
"1275","Renault","Twingo","1.5 DCI","64","85","32%","160","200","25%","Renault-Twingo.jpg"
"1276","Renault","Vel Satis","2.2 DCI","150","176","17%","320","380","18%","Renault-Vel-Satis.jpg"
"1277","Renault","Wind","1.2 TCE","99","99","0%","145","145","0%",""
"1278","Rover","75","2.0 CDTi - 114","114","149","30%","260","329","26%","Rover-75.jpg"
"1279","Rover","75","2.0 CDTi - 129","129","148","14%","300","362","20%","Rover-75.jpg"
"1280","Rover","MG - ZT","2.0 CDTi - 136","136","153","12%","310","368","18%","Rover-75.jpg"
"1281","Saab","9--3","1.9 TiD 16V - 118","118","146","23%","280","342","22%","Saab-9-3.jpg"
"1282","Saab","9--3","1.9 TiD 16V - 150","150","181","20%","320","386","20%","Saab-9-3.jpg"
"1283","Saab","9--3","1.9 TTiD 16V - 180","180","214","18%","400","475","18%","Saab-9-3.jpg"
"1284","Saab","9--3","2.2 TiD - 125","125","150","20%","280","360","28%","Saab-9-3.jpg"
"1285","Saab","9--3","2.0 T - 150 T7","150","175","16%","219","259","18%","Saab-9-3.jpg"
"1286","Saab","9--3","2.0 T - 185 T7","185","215","16%","250","310","24%","Saab-9-3.jpg"
"1287","Saab","9--3","2.0 T - 205 T7","205","235","14%","280","360","28%","Saab-9-3.jpg"
"1288","Saab","9--3","2.3 T - 230 T7","230","250","8%","350","370","5%","Saab-9-3.jpg"
"1289","Saab","9--3","2.0 T - 172 T8","172","206","19%","265","321","21%","Saab-9-3.jpg"
"1290","Saab","9--3","2.0 T - 208 T8","208","240","15%","300","355","18%","Saab-9-3.jpg"
"1291","Saab","9--3","2.8 V6 Turbo - 246","246","293","19%","350","448","28%","Saab-9-3.jpg"
"1292","Saab","9--3","2.8 V6 Turbo - 252","252","297","17%","350","448","28%","Saab-9-3.jpg"
"1293","Saab","9--3","2.8 V6 Turbo - 276","276","297","7%","400","448","12%","Saab-9-3.jpg"
"1294","Saab","9--3","2.2 TiD - 115","115","140","21%","260","345","32%","Saab-9-3.jpg"
"1295","Saab","9--5","1.9 TiD 16V","150","181","20%","320","386","20%","Saab-9-5.jpg"
"1296","Saab","9--5","2.0 T - 150 T7","150","175","16%","219","259","18%","Saab-9-5.jpg"
"1297","Saab","9--5","2.0 T - 170 T8","170","206","21%","265","321","21%","Saab-9-5.jpg"
"1298","Saab","9--5","2.3 T - 170 T7","170","200","17%","280","340","21%","Saab-9-5.jpg"
"1299","Saab","9--5","2.3 T - 230 T7","230","250","8%","350","370","5%","Saab-9-5.jpg"
"1300","Saab","9--5","2.2 TiD - 120","120","150","25%","280","360","28%","Saab-9-5.jpg"
"1301","Seat","Alhambra","1.8T (2001)","150","187","24%","210","265","26%","seat-Alhambra.jpg"
"1302","Seat","Alhambra","1.9 PD - 115","115","147","27%","313","365","16%","seat-Alhambra.jpg"
"1303","Seat","Alhambra","1.9 PD - 130","130","163","25%","310","405","30%","seat-Alhambra.jpg"
"1304","Seat","Alhambra","1.9 TDI - 90","90","116","28%","202","265","31%","seat-Alhambra.jpg"
"1305","Seat","Alhambra","1.9 TDI - 110","110","143","30%","235","290","23%","seat-Alhambra.jpg"
"1306","Seat","Alhambra","2.0 TDI - 140","140","175","25%","320","395","23%","seat-Alhambra.jpg"
"1307","Seat","Altea","1.4 TSI - Boot Tricore","122","151","23%","200","250","25%","Seat-Altea.jpg"
"1308","Seat","Altea","1.8 TSI","160","200","25%","250","290","16%","Seat-Altea.jpg"
"1309","Seat","Altea","1.9 TDI PD","105","135","28%","250","320","28%","Seat-Altea.jpg"
"1310","Seat","Altea","2.0 16V FSI","147","156","6%","200","210","5%","Seat-Altea.jpg"
"1311","Seat","Altea","2.0 16V TSI","200","240","20%","350","400","14%","Seat-Altea.jpg"
"1312","Seat","Altea","2.0 TDI - 140","140","175","25%","320","395","23%","Seat-Altea.jpg"
"1313","Seat","Altea","2.0 TDI - 170","170","197","15%","350","427","22%","Seat-Altea.jpg"
"1314","Seat","Altea","2.0 TDI (2008) - 143","143","175","22%","320","395","23%","Seat-Altea.jpg"
"1315","Seat","Altea","2.0 TDI (2008) - 170","170","200","17%","350","400","14%","Seat-Altea.jpg"
"1316","Seat","Altea","2.0 TDI (2008) - 143 Boot Tricore","143","175","22%","320","395","23%","Seat-Altea.jpg"
"1317","Seat","Altea","2.0 TDI (2008) - 170 Boot Tricore","170","200","17%","350","400","14%","Seat-Altea.jpg"
"1318","Seat","Altea","1.2 TSI - Boot Tricore","101","120","18%","175","210","20%","Seat-Altea.jpg"
"1319","Seat","Altea","1.6 TDI - Boot Tricore","103","125","21%","250","320","28%","Seat-Altea.jpg"
"1320","Seat","Cordoba","1.4 8V","60","65","8%","116","124","6%","Seat-Cordoba.jpg"
"1321","Seat","Cordoba","1.8T 20V","156","195","25%","210","270","28%","Seat-Cordoba.jpg"
"1322","Seat","Cordoba","1.9 PD - 100","100","133","33%","240","300","25%","Seat-Cordoba.jpg"
"1323","Seat","Cordoba","1.9 PD - 115","115","147","27%","313","365","16%","Seat-Cordoba.jpg"
"1324","Seat","Cordoba","1.9 PD - 130","130","163","25%","310","405","30%","Seat-Cordoba.jpg"
"1325","Seat","Cordoba","1.9 TDI - 90","90","116","28%","210","265","26%","Seat-Cordoba.jpg"
"1326","Seat","Cordoba","1.9 TDI -110","110","143","30%","235","290","23%","Seat-Cordoba.jpg"
"1327","Seat","Exeo","1.8 FSI","150","190","26%","250","290","16%","Seat-Exeo.jpg"
"1328","Seat","Exeo","2.0 16V TSI","200","240","20%","350","400","14%","Seat-Exeo.jpg"
"1329","Seat","Exeo","2.0 TDI (2010) - 120 Boot Tricore","118","150","27%","290","360","24%","Seat-Exeo.jpg"
"1330","Seat","Exeo","2.0 TDI (2010) - 143 Boot Tricore","143","175","22%","320","395","23%","Seat-Exeo.jpg"
"1331","Seat","Exeo","2.0 TDI (2010) - 170 Boot Tricore","170","200","17%","350","400","14%","Seat-Exeo.jpg"
"1332","Seat","Ibiza","1.8 T - 150","150","192","28%","220","290","31%","Seat-Ibiza.jpg"
"1333","Seat","Ibiza","1.8 T - 180","180","212","17%","235","300","27%","Seat-Ibiza.jpg"
"1334","Seat","Ibiza","1.8T 20V","156","195","25%","210","270","28%","Seat-Ibiza.jpg"
"1335","Seat","Ibiza","1.9 PD - 100","100","133","33%","240","300","25%","Seat-Ibiza.jpg"
"1336","Seat","Ibiza","1.9 PD - 130","130","163","25%","310","405","30%","Seat-Ibiza.jpg"
"1337","Seat","Ibiza","1.9 TDI - 90","90","116","28%","210","265","26%","Seat-Ibiza.jpg"
"1338","Seat","Ibiza","1.9 TDI - 110","110","143","30%","235","290","23%","Seat-Ibiza.jpg"
"1339","Seat","Ibiza","1.9 TDI PD","160","208","30%","330","410","24%","Seat-Ibiza.jpg"
"1340","Seat","Ibiza","1.9 TDI -105","105","132","25%","240","300","25%","Seat-Ibiza.jpg"
"1341","Seat","Ibiza","2.0 TDI - 140","140","175","25%","320","395","23%","Seat-Ibiza.jpg"
"1342","Seat","Ibiza","1.4 TDI","80","80","0%","195","195","0%","Seat-Ibiza.jpg"
"1343","Seat","Ibiza","1.4 TSI - Boot Tricore 150","150","185","23%","220","270","22%","Seat-Ibiza.jpg"
"1344","Seat","Ibiza","1.4 TSI - Boot Tricore 180","180","205","13%","250","285","14%","Seat-Ibiza.jpg"
"1345","Seat","Ibiza","1.6 TDI - Boot Tricore","103","125","21%","250","320","28%","Seat-Ibiza.jpg"
"1346","Seat","Leon","1.4 16V","75","82","9%","126","136","7%","Seat-Leon.jpg"
"1347","Seat","Leon","1.4 TSI - Boot Tricore","122","151","23%","200","250","25%","Seat-Leon.jpg"
"1348","Seat","Leon","1.8 FSI","160","200","25%","250","290","16%","Seat-Leon.jpg"
"1349","Seat","Leon","1.8 20V","125","132","5%","173","182","5%","Seat-Leon.jpg"
"1350","Seat","Leon","1.8 T 20V - 180","180","212","17%","235","300","27%","Seat-Leon.jpg"
"1351","Seat","Leon","1.8 T 20V - 210","210","240","14%","270","340","25%","Seat-Leon.jpg"
"1352","Seat","Leon","1.8 T 20V - 225","225","252","12%","280","355","26%","Seat-Leon.jpg"
"1353","Seat","Leon","1.9 PD - 150","150","182","21%","320","405","26%","Seat-Leon.jpg"
"1354","Seat","Leon","1.9 TDI - 90","90","116","28%","210","265","26%","Seat-Leon.jpg"
"1355","Seat","Leon","1.9 TDI - 110","110","143","30%","235","290","23%","Seat-Leon.jpg"
"1356","Seat","Leon","1.9 TDI PD -103","103","135","31%","250","310","24%","Seat-Leon.jpg"
"1357","Seat","Leon","1.9 TDI PD - 130","130","163","25%","310","405","30%","Seat-Leon.jpg"
"1358","Seat","Leon","2.0 TDI PD - 140","140","175","25%","320","395","23%","Seat-Leon.jpg"
"1359","Seat","Leon","2.0 TDI PD - 170","170","200","17%","350","400","14%","Seat-Leon.jpg"
"1360","Seat","Leon","2.0 TDI (2008) - 140","140","175","25%","320","395","23%","Seat-Leon.jpg"
"1361","Seat","Leon","2.0 TDI (2008) - 170","170","200","17%","350","400","14%","Seat-Leon.jpg"
"1362","Seat","Leon","2.0 TDI (2008) - 143 Boot Tricore","143","175","22%","320","395","23%","Seat-Leon.jpg"
"1363","Seat","Leon","2.0 TDI (2008) - 170 Boot Tricore","170","200","17%","350","400","14%","Seat-Leon.jpg"
"1364","Seat","Leon","2.0 TSi","211","240","13%","350","400","14%","Seat-Leon.jpg"
"1365","Seat","Leon","2.0 TFSi -180","180","210","16%","270","340","25%","Seat-Leon.jpg"
"1366","Seat","Leon","2.0 TFSi -200","200","240","20%","280","350","25%","Seat-Leon.jpg"
"1367","Seat","Leon","2.0 Fsi","150","180","20%","200","270","35%","Seat-Leon.jpg"
"1368","Seat","Leon","2.0 TFSI Cupra","236","285","20%","304","380","25%","Seat-Leon.jpg"
"1369","Seat","Leon","2.0 TSI Cupra R","265","300","13%","350","422","20%","Seat-Leon.jpg"
"1370","Seat","Leon","1.2 TSI - Boot Tricore","101","120","18%","175","210","20%","Seat-Leon.jpg"
"1371","Seat","Leon","1.6 TDI - Boot Tricore","103","125","21%","250","320","28%","Seat-Leon.jpg"
"1372","Seat","Leon","1.2 TSI","101","120","18%","175","210","20%","Seat-Leon.jpg"
"1373","Seat","Toledo","1.8 20V","125","132","5%","173","182","5%","Seat-Toledo.jpg"
"1374","Seat","Toledo","1.8 T 20V","180","212","17%","235","300","27%","Seat-Toledo.jpg"
"1375","Seat","Toledo","1.9 TDI - 90","90","116","28%","202","265","31%","Seat-Toledo.jpg"
"1376","Seat","Toledo","1.9 TDI - 110","110","145","31%","235","290","23%","Seat-Toledo.jpg"
"1377","Seat","Toledo","1.9 TDI PD - 105","105","135","28%","250","320","28%","Seat-Toledo.jpg"
"1378","Seat","Toledo","1.9 TDI PD - 150","150","182","21%","320","425","32%","Seat-Toledo.jpg"
"1379","Seat","Toledo","2.0 16V FSI","150","160","6%","180","191","6%","Seat-Toledo.jpg"
"1380","Seat","Toledo","2.0 TDI 16V","140","177","26%","320","395","23%","Seat-Toledo.jpg"
"1381","Seat","Toledo","2.3 V5","170","180","5%","225","238","5%","Seat-Toledo.jpg"
"1382","Skoda","Fabia","1.9 TDI PD - 100","100","133","33%","240","310","29%","Skoda-Fabia.jpg"
"1383","Skoda","Fabia","1.9 TDI PD - 130","130","163","25%","310","405","30%","Skoda-Fabia.jpg"
"1384","Skoda","Fabia","1.9 TDI PD - 105","105","135","28%","250","320","28%","Skoda-Fabia.jpg"
"1385","Skoda","Fabia","1.9 TDI - 105 Boot Tricore","105","135","28%","250","320","28%","Skoda-Fabia.jpg"
"1386","Skoda","Fabia","1.2 TSI - Boot Tricore","101","120","18%","175","210","20%","Skoda-Fabia.jpg"
"1387","Skoda","Fabia","1.4 TSI - VRS","180","205","13%","250","285","14%","Skoda-Fabia.jpg"
"1388","Skoda","Fabia","1.6 TDI - Boot Tricore 75","75","125","66%","195","320","64%","Skoda-Fabia.jpg"
"1389","Skoda","Fabia","1.6 TDI - Boot Tricore 90","90","125","38%","230","320","39%","Skoda-Fabia.jpg"
"1390","Skoda","Fabia","1.6 TDI - Boot Tricore 105","103","125","21%","250","320","28%","Skoda-Fabia.jpg"
"1391","Skoda","Octavia","1.4 16V","75","82","9%","126","136","7%","Skoda-Octavia.jpg"
"1392","Skoda","Octavia","1.4 TSI - Boot Tricore","122","151","23%","200","250","25%","Skoda-Octavia.jpg"
"1393","Skoda","Octavia","1.6 FSI","115","127","10%","155","170","9%","Skoda-Octavia.jpg"
"1394","Skoda","Octavia","1.8T 20V","150","192","28%","210","280","33%","Skoda-Octavia.jpg"
"1395","Skoda","Octavia","1.8T 20V (RS)","180","212","17%","235","295","25%","Skoda-Octavia.jpg"
"1396","Skoda","Octavia","1.8 FSI","160","200","25%","250","290","16%","Skoda-Octavia.jpg"
"1397","Skoda","Octavia","1.9 TDI - 110","110","143","30%","235","290","23%","Skoda-Octavia.jpg"
"1398","Skoda","Octavia","1.9 TDI PD - 90","90","118","31%","210","265","26%","Skoda-Octavia.jpg"
"1399","Skoda","Octavia","1.9 TDI PD - 101","101","132","30%","240","310","29%","Skoda-Octavia.jpg"
"1400","Skoda","Octavia","1.9 TDI PD - 105","105","135","28%","250","320","28%","Skoda-Octavia.jpg"
"1401","Skoda","Octavia","1.9 TDI PD - 130","130","165","26%","310","405","30%","Skoda-Octavia.jpg"
"1402","Skoda","Octavia","2.0 16V FSI","150","159","6%","200","210","5%","Skoda-Octavia.jpg"
"1403","Skoda","Octavia","2.0 TDI PD - 140","140","175","25%","320","380","18%","Skoda-Octavia.jpg"
"1404","Skoda","Octavia","2.0 TDI PD - 170","170","200","17%","350","400","14%","Skoda-Octavia.jpg"
"1405","Skoda","Octavia","2.0 TDI PD - 143 Boot Tricore","143","175","22%","320","380","18%","Skoda-Octavia.jpg"
"1406","Skoda","Octavia","2.0 TDI PD - 170 Boot Tricore","170","200","17%","350","400","14%","Skoda-Octavia.jpg"
"1407","Skoda","Octavia","2.0 TFSI","200","240","20%","280","350","25%","Skoda-Octavia.jpg"
"1408","Skoda","Octavia","1.2 TSI - Boot Tricore","101","120","18%","175","210","20%","Skoda-Octavia.jpg"
"1409","Skoda","Octavia","1.6 TDI - Boot Tricore 105","103","125","21%","250","320","28%","Skoda-Octavia.jpg"
"1410","Skoda","Octavia","2.0 TDI - 150PS","150","175","16%","320","395","23%","Skoda-Octavia.jpg"
"1411","Skoda","Roomster","1.4 TDI PD - 70","70","90","28%","195","245","25%","Skoda-Roomster.jpg"
